ID;Nom;Posicio;idEquip;ID_Lliga;Gols;Assists;Minuts;Grogues;Vermelles;Gols90;Assists90
427274;M. Witteveen;Migcampista;210;88;0;1;67;0;0;0.00;1.34
36985;J. Hornkamp;Davanter;206;88;10;2;1294;2;0;0.70;0.14
286373;M. Sankoh;Davanter;206;88;6;0;1082;2;0;0.50;0.00
36864;E. Hansson;Davanter;206;88;5;6;1897;2;0;0.24;0.28
37081;M. Engels;Migcampista;206;88;5;3;1586;4;0;0.28;0.17
202522;A. Nankishi;Davanter;206;88;3;1;342;0;0;0.79;0.26
24924;J. Hoogma;Defensa;206;88;2;2;2587;6;1;0.07;0.07
26335;A. Ouahim;Davanter;206;88;2;1;1230;4;0;0.15;0.07
8902;B. De Keersmaecker;Migcampista;206;88;2;2;2955;6;0;0.06;0.06
161901;B. Limbombe;Davanter;206;88;2;0;1741;2;1;0.10;0.00
40322;M. Vejinović;Migcampista;206;88;1;1;1226;7;0;0.07;0.07
125719;S. Sonnenberg;Defensa;206;88;1;0;1650;3;0;0.05;0.00
37371;J. Bruijn;Migcampista;206;88;1;2;689;1;0;0.13;0.26
38123;A. Hrustić;Migcampista;206;88;1;0;1171;3;0;0.08;0.00
37248;K. Bucker;Porter;206;88;0;0;0;0;0;0.00;0.00
37926;R. Polley;Defensa;206;88;0;0;0;0;0;0.00;0.00
38122;T. Bruns;Migcampista;206;88;0;2;1073;10;0;0.00;0.17
30632;S. Armenteros;Davanter;206;88;0;0;0;0;0;0.00;0.00
37247;M. Brouwer;Porter;206;88;0;1;3060;0;0;0.00;0.03
215827;F. Oppegård;Defensa;206;88;0;1;1350;1;0;0.00;0.07
367868;C. Olde Keizer;Defensa;206;88;0;0;0;0;0;0.00;0.00
51104;K. Leerdam;Defensa;206;88;0;1;785;0;0;0.00;0.11
415246;Y. Marhoum;Davanter;206;88;0;0;0;0;0;0.00;0.00
470471;Jop Tijink;Defensa;206;88;0;0;0;0;0;0.00;0.00
391973;L. Wehmeyer;Davanter;206;88;0;0;164;0;0;0.00;0.00
415245;S. Bultman;Defensa;206;88;0;1;1115;1;0;0.00;0.08
385672;K. Landkroon;Defensa;206;88;0;0;0;0;0;0.00;0.00
129049;R. Roosken;Defensa;206;88;0;2;1308;2;0;0.00;0.14
38733;N. Bakboord;Defensa;206;88;0;1;1687;4;0;0.00;0.05
301457;A. Satriano;Davanter;206;88;0;0;158;0;0;0.00;0.00
90677;I. Azzaoui;Davanter;206;88;0;0;0;0;0;0.00;0.00
413074;D. van Oorschot;Davanter;206;88;0;0;23;0;0;0.00;0.00
203153;S. Čestić;Defensa;206;88;0;0;210;1;0;0.00;0.00
162160;E. Sierra;Migcampista;206;88;0;0;0;0;0;0.00;0.00
358450;S. Scheperman;Migcampista;206;88;0;0;696;4;0;0.00;0.00
1813;J. Willems;Defensa;206;88;0;0;1073;2;0;0.00;0.00
92962;S. Mokono;Defensa;206;88;0;0;0;0;0;0.00;0.00
455201;Tim Geypens;Defensa;206;88;0;0;0;0;0;0.00;0.00
343465;O. Kok;Davanter;206;88;0;0;0;0;0;0.00;0.00
177714;J. Wieckhoff;Defensa;206;88;0;1;1362;3;0;0.00;0.07
358449;T. Jansink;Porter;206;88;0;0;0;0;0;0.00;0.00
15892;N. Laursen;Davanter;206;88;0;0;0;0;0;0.00;0.00
93114;R. Jalving;Porter;206;88;0;0;0;0;0;0.00;0.00
152845;M. İbrahimoğlu;Migcampista;206;88;0;0;0;0;0;0.00;0.00
15935;M. Mattsson;Migcampista;413;88;11;4;1710;1;0;0.58;0.21
33289;Koki Ogawa;Davanter;413;88;11;1;2281;1;0;0.43;0.04
1582;Róber;Migcampista;413;88;6;4;1451;2;0;0.37;0.25
161884;S. Hansen;Davanter;413;88;6;4;1928;3;0;0.28;0.19
50120;T. Chery;Migcampista;413;88;5;2;1128;0;0;0.40;0.16
354506;K. Sano;Migcampista;413;88;5;2;1679;4;0;0.27;0.11
152850;D. Proper;Migcampista;413;88;5;4;2396;4;0;0.19;0.15
294684;Y. Baas;Defensa;413;88;3;3;1733;4;0;0.16;0.16
1497;B. Dost;Davanter;413;88;3;2;463;1;0;0.58;0.39
15717;M. Ross;Defensa;413;88;2;0;1122;3;0;0.16;0.00
37370;B. van Rooij;Defensa;413;88;2;3;1979;4;0;0.09;0.14
93001;E. Tavşan;Davanter;413;88;2;0;339;2;0;0.53;0.00
37151;C. Verdonk;Defensa;413;88;2;2;2945;5;0;0.06;0.06
36875;S. Sow;Davanter;413;88;2;0;495;1;0;0.36;0.00
546;L. Schöne;Migcampista;413;88;1;3;1245;3;0;0.07;0.22
36898;M. Hoedemakers;Migcampista;413;88;1;7;2040;2;1;0.04;0.31
57224;L. Olden Larsen;Davanter;413;88;1;0;672;0;0;0.13;0.00
350643;D. Arts;Defensa;413;88;0;0;25;1;0;0.00;0.00
289362;G. Gertsen;Defensa;413;88;0;0;0;0;0;0.00;0.00
37040;S. van Wermeskerken;Defensa;413;88;0;0;163;1;0;0.00;0.00
378958;K. de Wit;Migcampista;413;88;0;0;0;0;0;0.00;0.00
403676;M. Zouan;Defensa;413;88;0;0;0;0;0;0.00;0.00
162005;M. De Wolf;Migcampista;413;88;0;0;0;0;0;0.00;0.00
278307;J. van der Sluijs;Migcampista;413;88;0;0;0;0;0;0.00;0.00
403675;D. Maas;Defensa;413;88;0;0;0;0;0;0.00;0.00
30797;B. Nuytinck;Defensa;413;88;0;0;2492;3;1;0.00;0.00
432021;L. Netten;Defensa;413;88;0;0;27;1;0;0.00;0.00
194536;R. Roefs;Porter;413;88;0;0;419;0;0;0.00;0.00
124;J. Cillessen;Porter;413;88;0;0;2731;1;0;0.00;0.00
1499;Pedro Marques;Davanter;413;88;0;0;41;2;0;0.00;0.00
318531;Y. Borges Sanches;Davanter;413;88;0;0;211;0;0;0.00;0.00
465278;Thomas Reinders;Defensa;413;88;0;0;0;0;0;0.00;0.00
425208;K. Kers;Davanter;413;88;0;0;0;0;0;0.00;0.00
349560;N. Rossen;Migcampista;413;88;0;0;29;0;0;0.00;0.00
203769;R. Janse;Porter;413;88;0;0;0;0;0;0.00;0.00
339890;Selim Can Sönmez;Davanter;413;88;0;0;0;0;0;0.00;0.00
37367;T. Sanniez;Defensa;413;88;0;0;0;0;0;0.00;0.00
625;P. Sandler;Defensa;413;88;0;0;1880;3;0;0.00;0.00
274275;B. Pereira;Defensa;413;88;0;1;875;1;0;0.00;0.10
38789;I. Bronkhorst;Defensa;413;88;0;0;0;0;0;0.00;0.00
327871;A. Tibidi;Davanter;413;88;0;0;0;0;0;0.00;0.00
36936;L. Thy;Davanter;193;88;13;2;2675;2;0;0.44;0.07
37588;O. Velanas;Migcampista;193;88;5;5;2150;5;0;0.21;0.21
37377;F. Druijf;Davanter;193;88;5;2;949;2;0;0.47;0.19
156998;D. van den Berg;Migcampista;193;88;5;2;2559;7;0;0.18;0.07
8740;A. Vellios;Davanter;193;88;3;2;716;4;0;0.38;0.25
36933;E. Reijnders;Migcampista;193;88;3;1;2082;2;0;0.13;0.04
36919;T. Lam;Defensa;193;88;2;0;2654;6;0;0.07;0.00
11245;F. Krastev;Migcampista;193;88;2;1;901;2;0;0.20;0.10
279868;A. MacNulty;Defensa;193;88;2;2;2519;9;0;0.07;0.07
37274;S. van der Water;Davanter;193;88;1;0;575;0;0;0.16;0.00
36923;B. van Polen;Defensa;193;88;0;2;2662;6;0;0.00;0.07
287381;S. Lagsir;Davanter;193;88;0;0;0;0;0;0.00;0.00
126758;D. Huiberts;Migcampista;193;88;0;0;110;0;0;0.00;0.00
50742;A. Fontana;Migcampista;193;88;0;0;43;0;0;0.00;0.00
264380;H. Gangstad;Defensa;193;88;0;0;0;0;0;0.00;0.00
242;R. Thomas;Migcampista;193;88;0;0;341;1;0;0.00;0.00
37647;K. de Rooij;Davanter;193;88;0;0;162;1;0;0.00;0.00
203777;A. El Azzouzi;Migcampista;193;88;0;0;1314;4;0;0.00;0.00
351240;D. van der Haar;Defensa;193;88;0;0;280;1;0;0.00;0.00
295771;D. Chirino;Defensa;193;88;0;0;0;0;0;0.00;0.00
392417;T. Gijselhart;Migcampista;193;88;0;0;7;0;0;0.00;0.00
37260;B. van Hintum;Defensa;193;88;0;0;180;1;0;0.00;0.00
36881;J. Schendelaar;Porter;193;88;0;0;2880;0;0;0.00;0.00
394870;M. Oukhattou;Migcampista;193;88;0;0;29;0;0;0.00;0.00
36913;M. Hauptmeijer;Porter;193;88;0;0;180;0;0;0.00;0.00
328191;J. Campagne;Migcampista;193;88;0;0;0;0;0;0.00;0.00
37141;K. Vermeer;Porter;193;88;0;0;0;0;0;0.00;0.00
319928;D. Verduin;Porter;193;88;0;0;0;0;0;0.00;0.00
194810;G. Caschili;Defensa;193;88;0;0;0;0;0;0.00;0.00
162721;L. Görlich;Defensa;193;88;0;0;0;0;0;0.00;0.00
425910;D. Kuijpers;Davanter;193;88;0;0;0;0;0;0.00;0.00
437677;C. Bos;Defensa;193;88;0;0;0;0;0;0.00;0.00
377535;V. Dedes;Defensa;193;88;0;0;0;0;0;0.00;0.00
37250;L. Czyborra;Defensa;193;88;0;0;153;1;0;0.00;0.00
286593;Nico Serrano;Davanter;193;88;0;1;138;1;0;0.00;0.65
425821;N. Fichtinger;Migcampista;193;88;0;0;352;2;0;0.00;0.00
322866;S. Zitman;Migcampista;193;88;0;0;0;0;0;0.00;0.00
338501;D. Bobson;Davanter;193;88;0;0;51;0;0;0.00;0.00
290549;J. Bakayoko;Davanter;197;88;12;9;2499;1;0;0.43;0.32
36905;G. Til;Migcampista;197;88;10;5;2038;0;0;0.44;0.22
162037;M. Tillman;Migcampista;197;88;9;10;1589;2;0;0.51;0.57
73868;R. Pepi;Davanter;197;88;7;2;459;2;0;1.37;0.39
248;H. Lozano;Davanter;197;88;6;3;1541;2;0;0.35;0.18
161897;I. Saibari;Migcampista;197;88;5;4;1014;1;0;0.44;0.36
37749;J. Veerman;Migcampista;197;88;5;16;2391;1;0;0.19;0.60
37890;J. Schouten;Migcampista;197;88;4;0;2427;3;0;0.15;0.00
544;N. Lang;Davanter;197;88;4;1;587;0;0;0.61;0.15
129072;Y. Vertessen;Davanter;197;88;3;1;429;0;0;0.63;0.21
1085;André Ramalho;Defensa;197;88;3;1;2365;5;0;0.11;0.04
22160;O. Boscagli;Defensa;197;88;3;4;2836;3;0;0.10;0.13
38735;S. Dest;Defensa;197;88;2;6;2125;1;0;0.08;0.25
231;J. Teze;Defensa;197;88;2;9;2489;4;0;0.07;0.33
233;Mauro Júnior;Defensa;197;88;1;0;871;0;0;0.10;0.00
18845;P. van Aanholt;Defensa;197;88;1;1;1101;0;0;0.08;0.08
409840;J. Uneken;Davanter;197;88;1;0;2;0;0;45.00;0.00
313078;I. Babadi;Migcampista;197;88;1;0;346;1;0;0.26;0.00
441044;O. Zimuangana;Davanter;197;88;0;0;0;0;0;0.00;0.00
26297;T. Baumgartl;Defensa;197;88;0;0;0;0;0;0.00;0.00
361480;T. van den Heuvel;Migcampista;197;88;0;0;0;0;0;0.00;0.00
346895;M. Dams;Defensa;197;88;0;0;0;0;0;0.00;0.00
419628;S. van der Plas;Defensa;197;88;0;0;0;0;0;0.00;0.00
450883;G. Trenidad;Davanter;197;88;0;0;0;0;0;0.00;0.00
25915;P. Mwene;Defensa;197;88;0;0;0;0;0;0.00;0.00
439579;S. Gomez van Hoogen;Defensa;197;88;0;0;0;0;0;0.00;0.00
25061;A. Bella-Kotchap;Defensa;197;88;0;0;162;0;0;0.00;0.00
194645;S. Sambo;Defensa;197;88;0;0;183;0;0;0.00;0.00
181827;C. Egan-Riley;Defensa;197;88;0;0;0;0;0;0.00;0.00
312841;E. van de Blaak;Defensa;197;88;0;0;0;0;0;0.00;0.00
313079;J. Gonzaga;Davanter;197;88;0;0;0;0;0;0.00;0.00
427050;E. Bassey;Defensa;197;88;0;0;0;0;0;0.00;0.00
371524;R. Tytens;Defensa;197;88;0;0;0;0;0;0.00;0.00
361350;E. Geerts;Migcampista;197;88;0;0;0;0;0;0.00;0.00
228;A. Obispo;Defensa;197;88;0;0;162;1;0;0.00;0.00
328193;N. Schiks;Porter;197;88;0;0;0;0;0;0.00;0.00
371523;T. Smolenaars;Porter;197;88;0;0;0;0;0;0.00;0.00
19195;A. El Ghazi;Davanter;197;88;0;0;3;0;0;0.00;0.00
313077;K. Peersman;Porter;197;88;0;0;0;0;0;0.00;0.00
309764;M. Jiménez;Migcampista;197;88;0;0;0;0;0;0.00;0.00
402272;T. Land;Migcampista;197;88;0;1;18;0;0;0.00;5.00
102851;R. Ledezma;Defensa;197;88;0;0;5;0;0;0.00;0.00
15277;B. Waterman;Porter;197;88;0;0;5;0;0;0.00;0.00
448611;Brian van den Boogaard;Defensa;197;88;0;0;0;0;0;0.00;0.00
290548;M. Nassoh;Migcampista;197;88;0;0;0;0;0;0.00;0.00
426541;J. Kwaaitaal;Davanter;197;88;0;0;0;0;0;0.00;0.00
309763;L. Comenencia;Defensa;197;88;0;0;0;0;0;0.00;0.00
51286;S. Colyn;Migcampista;197;88;0;0;0;0;0;0.00;0.00
163220;J. Antonisse;Davanter;197;88;0;0;0;0;0;0.00;0.00
439829;Jordy Bawuah;Migcampista;197;88;0;0;0;0;0;0.00;0.00
36828;J. Drommel;Porter;197;88;0;0;90;0;0;0.00;0.00
22157;W. Benítez;Porter;197;88;0;0;2965;1;0;0.00;0.00
339888;E. Bars;Davanter;197;88;0;0;0;0;0;0.00;0.00
328139;T. Abed;Migcampista;197;88;0;0;0;0;0;0.00;0.00
439828;Raf van de Riet;Defensa;197;88;0;0;0;0;0;0.00;0.00
22149;I. Sangaré;Migcampista;197;88;0;1;180;0;0;0.00;0.50
419629;R. Duiven;Davanter;197;88;0;0;0;0;0;0.00;0.00
39100;T. Lauritsen;Davanter;426;88;13;9;2583;2;0;0.45;0.31
290635;C. Neghli;Davanter;426;88;5;0;1438;1;0;0.31;0.00
39091;J. Kitolano;Migcampista;426;88;5;2;2111;2;0;0.21;0.09
129788;C. Brym;Davanter;426;88;4;2;1377;1;0;0.26;0.13
33838;K. Saito;Davanter;426;88;3;5;1759;0;0;0.15;0.26
305816;Metinho;Migcampista;426;88;2;1;1356;4;0;0.13;0.07
37428;B. Vriends;Defensa;426;88;2;1;2301;3;0;0.08;0.04
237131;S. Mito;Davanter;426;88;2;0;1042;0;0;0.17;0.00
36925;P. Clement;Migcampista;426;88;2;4;1990;5;0;0.09;0.18
37735;M. Eerdhuijzen;Defensa;426;88;1;0;1410;1;0;0.06;0.00
1815;J. de Guzmán;Migcampista;426;88;1;3;2012;6;0;0.04;0.13
93006;D. van der Kust;Defensa;426;88;1;6;2592;4;0;0.03;0.21
203754;M. Tahiri;Davanter;426;88;0;0;0;0;0;0.00;0.00
36937;V. van Crooij;Davanter;426;88;0;1;263;1;0;0.00;0.34
38706;A. Verschueren;Migcampista;426;88;0;2;0;0;0;0.00;0.00
275941;D. Zandbergen;Davanter;426;88;0;0;0;0;0;0.00;0.00
377268;D. Lourens;Davanter;426;88;0;0;0;0;0;0.00;0.00
161873;Pedro Alemañ;Migcampista;426;88;0;0;0;0;0;0.00;0.00
377266;M. de Ligt;Defensa;426;88;0;0;0;0;0;0.00;0.00
163471;J. van Mullem;Migcampista;426;88;0;0;70;1;0;0.00;0.00
357182;H. El Dahri;Migcampista;426;88;0;0;27;1;0;0.00;0.00
328663;D. van Wageningen;Migcampista;426;88;0;0;0;0;0;0.00;0.00
38119;D. Warmerdam;Defensa;426;88;0;0;896;1;0;0.00;0.00
93012;D. Vianello;Defensa;426;88;0;0;0;0;0;0.00;0.00
129050;Y. Schoonderwaldt;Porter;426;88;0;0;0;0;0;0.00;0.00
135379;B. Reith;Defensa;426;88;0;0;0;0;0;0.00;0.00
301465;A. Anello;Davanter;426;88;0;0;219;0;0;0.00;0.00
36862;S. Bakari;Defensa;426;88;0;2;2936;3;1;0.00;0.06
272091;R. Meissen;Defensa;426;88;0;0;873;0;0;0.00;0.00
287941;K. Reitmaier;Porter;426;88;0;0;0;0;0;0.00;0.00
178856;I. Kort;Porter;426;88;0;0;0;0;0;0.00;0.00
36932;Y. Namli;Davanter;426;88;0;0;0;0;0;0.00;0.00
203773;J. den Haan;Defensa;426;88;0;0;0;0;0;0.00;0.00
194815;P. Brouwer;Davanter;426;88;0;0;0;0;0;0.00;0.00
161926;Sergi Rosanas;Defensa;426;88;0;0;3;0;0;0.00;0.00
37002;M. Pinto;Defensa;426;88;0;2;0;0;0;0.00;0.00
359464;R. Rosario;Davanter;426;88;0;0;40;0;0;0.00;0.00
37766;D. van Crooij;Porter;426;88;0;0;0;0;0;0.00;0.00
194814;A. Drakpe;Defensa;426;88;0;0;0;0;0;0.00;0.00
158595;J. Meerstadt;Defensa;426;88;0;0;0;0;0;0.00;0.00
37702;G. Overman;Defensa;426;88;0;0;0;0;0;0.00;0.00
37421;D. Abels;Defensa;426;88;0;0;0;0;0;0.00;0.00
215921;J. Koorevaar;Porter;426;88;0;0;0;0;0;0.00;0.00
278947;M. Yüksel;Davanter;426;88;0;0;6;0;0;0.00;0.00
412880;J. Bal;Davanter;426;88;0;0;3;0;0;0.00;0.00
145548;T. Velthuis;Defensa;426;88;0;0;1756;2;0;0.00;0.00
37818;N. Olij;Porter;426;88;0;0;3150;0;0;0.00;0.00
37417;T. Coremans;Porter;426;88;0;0;0;0;0;0.00;0.00
435740;J. Triep;Migcampista;426;88;0;0;0;0;0;0.00;0.00
416341;A. Bais;Davanter;426;88;0;0;0;0;0;0.00;0.00
37784;S. Steijn;Migcampista;415;88;17;3;2435;1;0;0.63;0.11
48390;R. van Wolfswinkel;Davanter;415;88;16;1;1874;4;0;0.77;0.05
272726;D. Rots;Davanter;415;88;7;10;2594;3;0;0.24;0.35
13898;M. Ugalde;Davanter;415;88;7;6;1381;3;0;0.46;0.39
328670;Y. Taha;Davanter;415;88;3;1;454;2;0;0.59;0.20
161894;N. Ünüvar;Davanter;415;88;3;3;493;0;0;0.55;0.55
37254;R. Pröpper;Defensa;415;88;3;0;2755;7;0;0.10;0.00
36907;M. Boadu;Davanter;415;88;3;0;295;1;0;0.92;0.00
36982;M. Vlap;Migcampista;415;88;2;6;1982;2;0;0.09;0.27
161883;Y. Regeer;Migcampista;415;88;2;1;1746;3;0;0.10;0.05
706;J. Brenet;Defensa;415;88;2;2;1081;1;0;0.17;0.17
137209;M. Kjølø;Migcampista;415;88;1;0;2250;3;0;0.04;0.00
241;M. Sadílek;Migcampista;415;88;1;3;2703;6;0;0.03;0.10
264419;S. Ltaief;Davanter;415;88;0;0;0;0;0;0.00;0.00
37742;G. Smal;Defensa;415;88;0;3;2058;3;0;0.00;0.13
363486;S. Karssies;Porter;415;88;0;0;0;0;0;0.00;0.00
8935;A. Van Hoorenbeeck;Defensa;415;88;0;0;507;1;0;0.00;0.00
272723;M. Hilgers;Defensa;415;88;0;0;2198;5;1;0.00;0.00
328662;J. Haakmat;Defensa;415;88;0;0;0;0;0;0.00;0.00
455252;Lucas Vennegoor of Hesselink;Davanter;415;88;0;0;0;0;0;0.00;0.00
162451;A. Salah-Eddine;Defensa;415;88;0;1;121;0;0;0.00;0.74
523;I. El Maach;Porter;415;88;0;0;0;0;0;0.00;0.00
406709;M. Driezen;Defensa;415;88;0;0;0;0;0;0.00;0.00
428077;H. Kuster;Migcampista;415;88;0;0;0;0;0;0.00;0.00
37765;L. Unnerstall;Porter;415;88;0;0;2880;2;0;0.00;0.00
291994;M. Bruns;Defensa;415;88;0;0;561;0;1;0.00;0.00
371232;S. Sybrandy;Davanter;415;88;0;0;0;0;0;0.00;0.00
48190;A. Sampsted;Defensa;415;88;0;2;1541;1;0;0.00;0.12
36989;M. van Bergen;Davanter;415;88;0;1;505;0;0;0.00;0.18
25622;V. Misidjan;Davanter;415;88;0;0;0;0;0;0.00;0.00
50974;P. Tytoń;Porter;415;88;0;0;180;0;0;0.00;0.00
408854;G. Besselink;Migcampista;415;88;0;0;49;0;0;0.00;0.00
371231;I. Yegoian;Migcampista;415;88;0;0;0;0;0;0.00;0.00
412879;J. Mesbahi;Defensa;415;88;0;0;39;0;0;0.00;0.00
43076;B. Kuipers;Defensa;415;88;0;4;0;0;0;0.00;0.00
408853;M. Rots;Defensa;415;88;0;0;69;0;0;0.00;0.00
36987;S. Lammers;Davanter;207;88;11;3;1817;0;0;0.54;0.15
38752;V. Jensen;Migcampista;207;88;8;3;1537;3;0;0.47;0.18
162157;T. Booth;Davanter;207;88;5;0;1005;1;0;0.45;0.00
37185;O. Boussaid;Migcampista;207;88;4;3;2149;2;0;0.17;0.13
37156;J. Toornstra;Migcampista;207;88;4;5;1953;3;0;0.18;0.23
203162;C. Bozdoğan;Migcampista;207;88;3;1;2141;4;0;0.13;0.04
342054;R. Flamingo;Defensa;207;88;3;1;2969;4;0;0.09;0.03
232;N. Viergever;Defensa;207;88;2;0;2258;2;1;0.08;0.00
180298;O. Fraulo;Migcampista;207;88;2;4;2183;4;1;0.08;0.16
37383;O. Romeny;Davanter;207;88;1;0;510;0;0;0.18;0.00
19322;M. van der Hoorn;Defensa;207;88;1;0;1712;5;0;0.05;0.00
20661;M. Sagnan;Defensa;207;88;1;0;874;1;0;0.10;0.00
367472;A. Blake;Davanter;207;88;1;1;25;0;0;3.60;3.60
238;B. Ramselaar;Migcampista;207;88;1;1;396;0;0;0.23;0.23
284295;Zidane Iqbal;Migcampista;207;88;0;0;551;0;0;0.00;0.00
146328;C. Raatsie;Porter;207;88;0;0;0;0;0;0.00;0.00
344762;A. Dithmer;Porter;207;88;0;0;0;0;0;0.00;0.00
30798;H. ter Avest;Defensa;207;88;0;2;2284;2;0;0.00;0.08
180466;A. Descotte;Davanter;207;88;0;0;209;1;0;0.00;0.00
401916;J. van de Haar;Davanter;207;88;0;0;6;0;0;0.00;0.00
26845;T. Douvikas;Davanter;207;88;0;0;180;0;0;0.00;0.00
298042;J. Mukeh;Defensa;207;88;0;0;0;0;0;0.00;0.00
37182;S. van de Streek;Migcampista;207;88;0;0;0;0;0;0.00;0.00
47814;N. Vesterlund;Defensa;207;88;0;0;325;1;0;0.00;0.00
350641;I. Jenner;Migcampista;207;88;0;0;0;0;0;0.00;0.00
584;V. Barkas;Porter;207;88;0;0;2820;2;0;0.00;0.00
299817;K. Gadellaa;Porter;207;88;0;0;0;0;0;0.00;0.00
322862;D. Remie;Porter;207;88;0;0;0;0;0;0.00;0.00
162090;Y. Leliendal;Defensa;207;88;0;0;496;1;0;0.00;0.00
60371;R. Shein;Migcampista;207;88;0;0;0;0;0;0.00;0.00
361501;W. Kooy;Defensa;207;88;0;0;0;0;0;0.00;0.00
349284;S. van der Heijden;Porter;207;88;0;0;0;0;0;0.00;0.00
37174;M. van der Maarel;Defensa;207;88;0;0;773;2;0;0.00;0.00
92975;F. de Keijzer;Porter;207;88;0;0;0;0;0;0.00;0.00
193293;R. Kluivert;Defensa;207;88;0;0;0;0;0;0.00;0.00
341822;S. Andersen;Migcampista;207;88;0;0;8;0;0;0.00;0.00
153636;J. Rawlins;Defensa;207;88;0;0;0;0;0;0.00;0.00
162170;Hugo Novoa;Davanter;207;88;0;0;201;1;0;0.00;0.00
37874;S. Horemans;Defensa;207;88;0;4;0;0;0;0.00;0.00
92974;T. St. Jago;Defensa;207;88;0;0;0;0;0;0.00;0.00
38113;T. Handwerker;Defensa;207;88;0;0;19;0;0;0.00;0.00
38130;M. Mahi;Davanter;207;88;0;0;0;0;0;0.00;0.00
37171;S. Klaiber;Defensa;207;88;0;0;101;0;0;0.00;0.00
127803;S. El Karouani;Defensa;207;88;0;3;2660;5;0;0.00;0.10
371443;L. Edhart;Migcampista;207;88;0;0;0;0;0;0.00;0.00
15945;J. Okkels;Davanter;207;88;0;1;161;0;0;0.00;0.56
135884;M. Azarkan;Davanter;207;88;0;1;820;3;0;0.00;0.11
543;Z. Labyad;Davanter;207;88;0;1;276;0;0;0.00;0.33
37166;T. Nijhuis;Porter;207;88;0;0;0;0;0;0.00;0.00
411290;N. Held;Defensa;207;88;0;0;24;0;0;0.00;0.00
313009;Rickson van Hees;Defensa;207;88;0;0;0;0;0;0.00;0.00
161898;M. Didden;Defensa;207;88;0;0;0;0;0;0.00;0.00
37359;M. Branderhorst;Porter;207;88;0;0;450;0;0;0.00;0.00
93587;M. van Ginkel;Migcampista;200;88;7;2;1969;2;1;0.32;0.09
265884;P. Aaronson;Migcampista;200;88;4;0;1254;4;0;0.29;0.00
272730;M. Manhoef;Davanter;200;88;4;0;1465;0;1;0.25;0.00
64304;K. Kozłowski;Migcampista;200;88;3;5;2064;4;0;0.13;0.22
21320;A. Boutrah;Davanter;200;88;3;2;1822;3;0;0.15;0.10
37130;T. Buitink;Davanter;200;88;1;3;477;0;0;0.19;0.57
36865;M. Meulensteen;Migcampista;200;88;1;0;2046;4;0;0.04;0.00
1980;N. Isimat-Mirin;Defensa;200;88;1;1;2175;2;0;0.04;0.04
349595;G. de Regt;Davanter;200;88;1;1;1182;3;0;0.08;0.08
290543;M. Tielemans;Migcampista;200;88;1;1;1672;3;0;0.05;0.05
7321;D. Oroz;Defensa;200;88;1;0;1899;9;0;0.05;0.00
272728;E. Cornelisse;Defensa;200;88;0;0;1524;2;0;0.00;0.00
306532;S. Hamulić;Davanter;200;88;0;1;717;2;0;0.00;0.13
342191;A. Mazilu;Davanter;200;88;0;0;21;0;0;0.00;0.00
431651;M. Egbring;Defensa;200;88;0;0;57;0;0;0.00;0.00
25114;M. Schubert;Porter;200;88;0;0;0;0;0;0.00;0.00
312903;G. van Zwam;Defensa;200;88;0;0;484;1;0;0.00;0.00
138877;R. Yapi;Defensa;200;88;0;0;0;0;0;0.00;0.00
361502;K. Symons;Defensa;200;88;0;0;0;0;0;0.00;0.00
371653;N. Sambo;Migcampista;200;88;0;0;0;0;0;0.00;0.00
357047;S. van Duivenbooden;Davanter;200;88;0;0;0;0;0;0.00;0.00
364809;M. Jonathans;Davanter;200;88;0;0;86;0;0;0.00;0.00
38731;D. Reiziger;Porter;200;88;0;0;0;0;0;0.00;0.00
342034;J. Voelkerling Persson;Davanter;200;88;0;0;292;1;0;0.00;0.00
25151;M. Wittek;Defensa;200;88;0;0;90;0;0;0.00;0.00
1003;T. Domgjoni;Migcampista;200;88;0;0;667;2;0;0.00;0.00
437783;T. Bramel;Porter;200;88;0;0;0;0;0;0.00;0.00
325686;N. van Haveren;Porter;200;88;0;0;0;0;0;0.00;0.00
20850;C. Arcus;Defensa;200;88;0;4;2177;4;0;0.00;0.17
18975;D. Pröpper;Migcampista;200;88;0;0;61;0;0;0.00;0.00
221;E. Room;Porter;200;88;0;0;3060;1;0;0.00;0.00
450926;Andy Visser;Davanter;200;88;0;0;236;0;0;0.00;0.00
290540;F. Fofana;Davanter;200;88;0;0;98;0;0;0.00;0.00
272729;D. Huisman;Migcampista;200;88;0;0;0;0;0;0.00;0.00
431652;J. Altena;Migcampista;200;88;0;0;4;0;0;0.00;0.00
93007;D. Min;Davanter;417;88;10;1;1653;3;0;0.54;0.05
37189;M. Kramer;Davanter;417;88;8;0;1823;4;0;0.39;0.00
181865;Y. Oukili;Migcampista;417;88;5;1;2794;6;0;0.16;0.03
37124;R. Margaret;Davanter;417;88;4;1;823;2;0;0.44;0.11
37302;R. Niemeijer;Davanter;417;88;2;2;1607;1;0;0.11;0.11
45843;F. Stevanović;Davanter;417;88;2;0;623;1;0;0.29;0.00
371843;C. Lokesa;Migcampista;417;88;1;2;2073;3;0;0.04;0.09
36903;M. Seuntjens;Migcampista;417;88;1;1;819;2;0;0.11;0.11
129125;S. Adewoye;Defensa;417;88;1;0;2338;1;1;0.04;0.00
36857;J. Gaari;Defensa;417;88;1;0;1638;5;0;0.05;0.00
